,headline,source,date
746,Help! The Coronavirus Struck and I Want a Refund,The New York Times,2020-04-11T09:00:14+0000
747,"‘Worst Is Over,’ Cuomo Says as States Snub Trump on Restarting Economy",The New York Times,2020-04-13T22:40:44+0000
748,Where Thousands of Masks a Day Are Decontaminated to Battle the Virus,The New York Times,2020-04-11T09:00:37+0000
749,Quarantine as a Shared Experience,The New York Times,2020-04-13T10:00:10+0000
750,Trump Keeps Putting the Lives of Lupus Patients at Risk,The New York Times,2020-04-06T19:00:07+0000
751,Fight Over Texas Abortion Ban Reaches Supreme Court,The New York Times,2020-04-11T23:58:34+0000
752,A Corporate Merger Cost America Ventilators,The New York Times,2020-04-13T01:02:58+0000
753,Quarantine as a Shared Experience,The New York Times,2020-04-13T10:00:10+0000
754,Legal Abortion Begins in Northern Ireland,The New York Times,2020-04-10T14:27:19+0000
755,Deaths in New York City Are More Than Double the Usual Total,The New York Times,2020-04-10T18:33:15+0000
756,Plan for Cathedral Hospital Stalls Amid Concern Over Evangelical Role,The New York Times,2020-04-10T01:06:55+0000
757,‘Saturday Night Live’ to Return This Weekend,The New York Times,2020-04-09T20:13:04+0000
758,"On America’s Busiest Highways, the Virus Leaves an Open Road",The New York Times,2020-04-10T09:00:35+0000
759,"India to Extend Lockdown Against Coronavirus, While Spain Eases Work Rules",The New York Times,2020-04-11T04:11:11+0000
760,Bill Cunningham’s Easter Parade,The New York Times,2020-04-11T09:00:34+0000
761,The Art (and Awkwardness) of a Virtual Haircut,The New York Times,2020-04-13T09:00:25+0000
762,Major Outbreak in San Francisco Shelter Underlines Danger for the Homeless,The New York Times,2020-04-10T23:37:48+0000
763,"On Easter Sunday, Christians Remember: ‘We Will Rise Out of the Dust’",The New York Times,2020-04-12T16:29:00+0000
764,Last Man on the Appalachian Trail,The New York Times,2020-04-12T19:00:07+0000
765,How to Invest in the Military-Industrial Complex,The New York Times,2020-04-15T15:56:40+0000
766,Where Have 140 Million Dutch Tulips Gone? Crushed by the Coronavirus,The New York Times,2020-04-12T08:15:06+0000
767,Fitness Instructors Flock Online to Pump You Up,The New York Times,2020-04-12T18:02:35+0000
768,"For Festival Fashion, the Music Has Stopped",The New York Times,2020-04-10T12:44:41+0000
769,Trump’s Claim of Total Authority in Crisis Is Rejected Across Ideological Lines,The New York Times,2020-04-14T23:29:20+0000
770,"He’s Overseeing a City’s Coronavirus Response, Even as He Fights It Himself",The New York Times,2020-04-10T19:38:20+0000
771,How Bad Will the Economy Get? Companies Will Provide Clues,The New York Times,2020-04-14T07:00:12+0000
772,"Flight Attendants and Pilots Ask, ‘Is It OK to Keep Working?’",The New York Times,2020-04-12T20:01:23+0000
773,Five Takeaways on What Trump Knew as the Virus Spread,The New York Times,2020-04-11T21:38:34+0000
774,How Thousands in China Gently Mourn a Coronavirus Whistle-Blower,The New York Times,2020-04-13T09:00:02+0000
775,"‘I Can’t Believe I Am Going to Say This, but I Would Rather Be at School’",The New York Times,2020-04-14T09:00:40+0000
776,"Jean-Laurent Cochet, Actor Who Taught France’s Stars, Dies at 85",The New York Times,2020-04-10T15:42:46+0000
777,A Bouncer’s Advice for Breaking Up Sibling Fights,The New York Times,2020-04-11T12:30:03+0000
778,Is Quarantine Worse for an Only Child?,The New York Times,2020-04-10T16:35:24+0000
779,"U.F.C. 249, Skirting Coronavirus Limits, Is Set for Tribal Land in California",The New York Times,2020-04-07T23:52:25+0000
780,"Oil Nations, Prodded by Trump, Reach Deal to Slash Production",The New York Times,2020-04-12T18:36:30+0000
781,"Rabbi Yaakov Perlow, Head of Hasidic Dynasty in Brooklyn, Dies at 89",The New York Times,2020-04-10T19:00:07+0000
782,Remote Learning is Nothing New to Outback Families,The New York Times,2020-04-10T06:38:08+0000
783,How a Pandemic Rescued the Political Image of Ireland’s Leader,The New York Times,2020-04-11T09:00:22+0000
784,"As Morgues Fill, N.Y.C. to Bury Some Virus Victims in Potter’s Field",The New York Times,2020-04-10T17:44:06+0000
785,Why Can’t America Make Enough Masks or Ventilators?,The New York Times,2020-04-14T09:00:17+0000
786,"Trump Leaps to Call Shots on Reopening Nation, Setting Up Standoff With Governors",The New York Times,2020-04-14T00:29:15+0000
787,Virus Is Twice as Deadly for Black and Latino People Than Whites in N.Y.C.,The New York Times,2020-04-08T23:38:55+0000
788,De Blasio Used Last-Minute Text to Tell Cuomo Schools Would Stay Shut,The New York Times,2020-04-12T22:13:02+0000
789,"In Italy, Coronavirus Books Rush to Publication",The New York Times,2020-04-09T14:40:54+0000
790,‘I Feel Like I’m Finally Cracking and I Don’t Even Know Why’,The New York Times,2020-04-09T22:27:08+0000
791,11 of Our Best Weekend Reads,The New York Times,2020-04-10T14:06:19+0000
792,What Was the Last Time an Economy Froze Like This?,The New York Times,2020-04-09T19:00:08+0000
793,"It’s ‘People, People, People’ as Lines Stretch Across America",The New York Times,2020-04-12T09:00:15+0000
794,The Coronavirus Stimulus Is Playing Hard to Get,The New York Times,2020-04-13T09:00:23+0000
795,"Coronavirus Caseload Tops 1.6 Million, as Countries Greet Easter Weekend with Lockdowns",The New York Times,2020-04-10T04:01:42+0000
796,Just What Older People Didn’t Need: More Isolation,The New York Times,2020-04-13T09:00:22+0000
797,Coronavirus Briefing: What Happened Today,The New York Times,2020-04-10T22:53:07+0000
798,"‘Not a Time to Get Complacent,’ Cuomo Says of Coronavirus Fight",Reuters,2020-04-08T16:28:57+0000
799,"In India, Coronavirus Fans Religious Hatred",The New York Times,2020-04-12T06:09:20+0000
800,"In India, Coronavirus Fans Religious Hatred",The New York Times,2020-04-12T06:09:20+0000
801,Craft-Brewed Hand Sanitizer,The New York Times,2020-04-08T08:50:03+0000
802,Feeling Scatterbrained? Here’s Why,The New York Times,2020-04-09T21:19:56+0000
803,The Best Response to Disaster Is Resilience,The New York Times,2020-04-12T19:00:09+0000
804,‘I Become a Person of Suspicion’,The New York Times,2020-04-10T10:00:09+0000
805,It’s Going to Be Difficult,The New York Times,2020-04-10T12:29:32+0000
806,How the Virus Robs Families of the Rituals of Mourning,The New York Times,2020-04-10T18:26:14+0000
807,Fauci Expresses Concern Over High Coronavirus Rates Among Black Americans,AP,2020-04-08T01:36:47+0000
808,Trump’s Power Play,The New York Times,2020-04-08T12:31:03+0000
809,Agonizing Over Screen Time? Follow the Three C’s,The New York Times,2020-04-13T09:00:09+0000
810,Israel’s Not-So-Secret Weapon in Coronavirus Fight: The Spies of Mossad,The New York Times,2020-04-12T20:31:57+0000
811,"Zhang Lifa, Veteran Who Worked on China’s Nuclear Program, Dies at 76",The New York Times,2020-04-10T05:51:48+0000
812,I Was Fired Because of the Coronavirus,The New York Times,2020-04-13T09:00:21+0000
813,"In Ohio, the Amish Take On the Coronavirus",The New York Times,2020-04-09T21:32:14+0000
814,Homebound Buyers Ask: Is a Picture Worth $1 Million?,The New York Times,2020-04-10T09:00:27+0000
815,"Should I Bankroll My New, Socially Distant Girlfriend?",The New York Times,2020-04-09T14:00:03+0000
816,"Come Back, New York, All Is Forgiven",The New York Times,2020-04-10T20:08:54+0000
817,Trump Slammed the W.H.O. Over Coronavirus. He’s Not Alone.,The New York Times,2020-04-08T11:26:12+0000
818,"Laneeka Barksdale, 47, a Detroit Ballroom Dancing Star, Is Dead",The New York Times,2020-04-09T17:12:43+0000
819,Online Learning Should Return to a Supporting Role,The New York Times,2020-04-09T22:33:41+0000
820,Voting by Mail Could Be What States Need. But Can They Pull It Off?,The New York Times,2020-04-11T12:37:27+0000
821,Total Number of Confirmed Deaths in U.S. Surpasses Italy,The New York Times,2020-04-11T09:00:31+0000
822,Figuring Out the Right Face Mask,The New York Times,2020-04-09T20:00:08+0000
823,I Don’t Want to Be Here Now and You Can’t Make Me,The New York Times,2020-04-11T18:30:06+0000
824,"Yemen Cease-Fire Is, at Best, First Step on Long Road to Peace",The New York Times,2020-04-09T18:49:43+0000
825,What America Needs Next: A Biden National Unity Cabinet,The New York Times,2020-04-07T09:01:16+0000
826,The Coronavirus Class Divide: Space and Privacy,The New York Times,2020-04-12T22:40:32+0000
827,The Guy Who Turned Cuomo’s Inspiring Words into a Video,The New York Times,2020-04-09T14:30:09+0000
828,The Supply Chain for Food Is Stressed,The New York Times,2020-04-13T04:47:06+0000
829,"Why Coronavirus Cases Have Spiked in Hong Kong, Singapore and Taiwan",The New York Times,2020-04-09T19:12:39+0000
830,Malta Accused of Sabotaging Migrant Boat,The New York Times,2020-04-09T21:52:36+0000
831,Trump Says Countries Must Accept Deportees or Lose Visas,The New York Times,2020-04-10T08:59:47+0000
832,Summer Heat May Not Diminish Coronavirus Strength,The New York Times,2020-04-08T21:25:38+0000
833,"Saudi Arabia Declares Cease-Fire in Yemen, Citing Fears of Coronavirus",The New York Times,2020-04-08T21:09:11+0000
834,The World Is Empty Now. How Should We Fill It?,The New York Times,2020-04-11T15:00:06+0000
835,"As Russia and Saudi Arabia Retreat, U.S. Oil Industry Avoids the Worst",The New York Times,2020-04-11T20:17:29+0000
836,"With Games Paused, Sports Companies Shift to Making Medical Supplies",The New York Times,2020-04-07T15:23:26+0000
837,"A Dream Deferred, for Now",The New York Times,2020-04-12T14:00:09+0000
838,"Across the South, ‘Walking a Tightrope’ While Awaiting the Worst",The New York Times,2020-04-09T20:46:46+0000
839,They Watch Trump’s Virus Briefings Daily. Here’s What They Have to Say.,The New York Times,2020-04-12T16:32:30+0000
840,Europe Poised to Repeat Austerity Mistakes in Coronavirus Response,The New York Times,2020-04-08T23:19:55+0000
841,Why a California Lawmaker Is Pushing to Change Plasma Donation Rules,The New York Times,2020-04-07T13:10:16+0000
842,Sean Scully Closes His Windows,The New York Times,2020-04-09T17:49:21+0000
843,"‘If All the Stores Close, We Need Food’: Community Gardens Adapt to the Pandemic",The New York Times,2020-04-10T15:56:28+0000
844,A Call With Katie Porter: ‘This Is Not a Partisan Crisis’,The New York Times,2020-04-08T12:53:58+0000
845,"Stark Death Toll, but Cautious Optimism in N.Y. Over Hospitalizations",The New York Times,2020-04-09T20:57:14+0000
846,Should You Breastfeed if You Have the Coronavirus?,The New York Times,2020-04-06T09:00:08+0000
847,Take Me Out to the (Backyard) Ball Game,The New York Times,2020-04-09T17:39:46+0000
848,"How to Help in a Pandemic: Ask Before You Donate 1,000 Pizzas",The New York Times,2020-04-10T09:00:14+0000
849,Coronavirus Briefing: What Happened Today,The New York Times,2020-04-08T22:42:17+0000
850,Women’s Soccer Was Having a Moment. Then the Clock Stopped.,The New York Times,2020-04-10T07:00:10+0000
851,I Live in Nebraska. We Need to Shelter-In-Place.,The New York Times,2020-04-10T09:00:12+0000
852,How Coronavirus at Rikers Puts All of N.Y.C. at Risk,The New York Times,2020-04-08T08:45:01+0000
853,Coronavirus May Kill Our Fracking Fever Dream,The New York Times,2020-04-10T09:00:28+0000
854,"Boris Johnson Leaves Intensive Care, but Britain Faces Weeks More of Lockdown",The New York Times,2020-04-09T18:48:03+0000
855,Wuhan Reopens After Coronavirus Lockdown,The New York Times,2020-04-07T20:37:00+0000
856,"Murder Rates Were Staggering. The Virus Has Brought Some Quiet, for Now.",The New York Times,2020-04-11T09:00:20+0000
857,I’m a Doctor at the ‘Epicenter of the Epicenter’,The New York Times,2020-04-05T19:00:05+0000
858,What Can We Learn From the Art of Pandemics Past?,The New York Times,2020-04-08T16:18:23+0000
859,Trump Attacks W.H.O.; Threatens to Pull Funding,AP,2020-04-08T01:22:45+0000
860,"As They Console Coronavirus’s Victims, Italy’s Priests Are Dying, Too",The New York Times,2020-04-11T10:04:59+0000
861,"Boris Johnson Is a ‘Fighter and He’ll Be Back,’ Raab Says",Reuters,2020-04-07T17:09:07+0000
862,"Aileen Baviera, Leading Philippines Scholar of China, Dies at 60",The New York Times,2020-04-09T10:40:25+0000
863,‘A Tragedy Is Unfolding’: Inside New York’s Virus Epicenter,The New York Times,2020-04-09T12:15:50+0000
864,"Our Columnists Are Still Stuck at Home, Ready to Chat",The New York Times,2020-04-06T18:20:54+0000
865,Doctors Need Room to Make the Wrenching Decisions They Face,The New York Times,2020-04-04T19:00:06+0000
866,Watch: Scenes From the Wisconsin Elections,The New York Times,2020-04-07T23:23:58+0000
867,Boeing’s Problems Predate the Virus. Should the U.S. Come to Its Rescue?,The New York Times,2020-04-12T20:21:19+0000
868,They Found a Way to Get Married,The New York Times,2020-04-10T12:28:50+0000
869,Jobless Claims Surpass 16 Million; Aid Package Stalls in Senate,The New York Times,2020-04-09T09:09:03+0000
870,Coronavirus Briefing: What Happened Today,The New York Times,2020-04-09T23:22:08+0000
871,"Jailed on a Minor Parole Violation, He Caught the Virus and Died",The New York Times,2020-04-09T22:25:34+0000
872,"Hospitalizations for Coronavirus Are Nearly Flat in N.Y., but 799 More Die",The New York Times,2020-04-09T11:35:17+0000
873,"Robots Welcome to Take Over, as Pandemic Accelerates Automation",The New York Times,2020-04-10T09:00:27+0000
874,How to Care for Your Relaxed Hair at Home,The New York Times,2020-04-11T09:00:05+0000
875,The Pandemic Feeds Tech Companies’ Power,The New York Times,2020-04-08T16:43:13+0000
876,Jack Dorsey Vows to Donate $1 Billion to Fight the Coronavirus,The New York Times,2020-04-07T22:18:37+0000
877,"Biden and Cuomo: Friends, Allies and Supporting Players No Longer",The New York Times,2020-04-11T09:00:21+0000
878,"For Musicians This Easter, Still Looking to Soar in Empty Spaces",The New York Times,2020-04-10T17:37:32+0000
879,China Delays Mask and Ventilator Exports After Quality Complaints,The New York Times,2020-04-11T11:56:37+0000
880,China Delays Mask and Ventilator Exports After Quality Complaints,The New York Times,2020-04-11T11:56:37+0000
881,Rulings on Wisconsin Election Raise Questions About Judicial Partisanship,The New York Times,2020-04-07T20:45:31+0000
882,"For Musicians This Easter, Still Looking to Soar in Empty Spaces",The New York Times,2020-04-10T17:37:32+0000
883,When Innovation Looks Like Dancing Dinosaurs,The New York Times,2020-04-11T19:00:19+0000
884,Running for Community as Much as for Exercise,The New York Times,2020-04-07T11:00:06+0000
885,E.U. Officials Agree to Deal to Soften Coronavirus’s Economic Blow,The New York Times,2020-04-09T04:04:07+0000
886,"N.Y.C. Closes Schools for Academic Year, but Cuomo Says It’s His Decision",The New York Times,2020-04-11T13:48:44+0000
887,Was Your State Ahead of the Coronavirus Curve?,The New York Times,2020-04-09T22:05:04+0000
888,Sandra Lee Has Her Own Message for America,The New York Times,2020-04-10T09:00:14+0000
889,Coronavirus in N.Y.C.: Latest Updates,The New York Times,2020-04-10T08:23:24+0000
890,Coronavirus in N.Y.C.: Latest Updates,The New York Times,2020-04-10T08:23:24+0000
891,Social Distancing Is a Privilege,The New York Times,2020-04-05T23:28:07+0000
892,"Couples Quality Time, All the Time",The New York Times,2020-04-10T13:00:06+0000
893,White House Mounts Heated Attack on a U.S. Government Media Voice,The New York Times,2020-04-10T22:44:43+0000
894,A New Front for Nationalism: The Global Battle Against a Virus,The New York Times,2020-04-10T09:00:28+0000
895,Putin’s Long War Against American Science,The New York Times,2020-04-13T11:30:05+0000
