,headline,source,date
5964,hong kong china eastern has become the first major chinese carrier to suspend flights to and from the united states because of the escalating wuhan coronavirus outbreak,CNN,2020-02-04
5965,"new york the dow and the broader us stock market rallied monday, as stocks rebounded from last week's sharp selloff over potential fallout from the global coronavirus outbreak",CNN,2020-02-04
5966,hong kong chinese stocks recorded their worst day in years as investors finally got a chance to react to the worsening coronavirus outbreak,CNN,2020-02-04
5967,medical experts say the effectiveness of masks at preventing the spread of the coronavirus is limited,Wall Street Journal,2020-02-03
5968,the first death from coronavirus outside mainland china has been reported in the philippines,USA Today,2020-02-03
5969,"chinese stocks are primed for a fall on monday, after more than a weeklong closure as the coronavirus has spread",Wall Street Journal,2020-02-03
5970,although people using public transportation and entering public spaces in nanjing are as in most cities required to wear face masks the protective gear is hard to come by,USA Today,2020-02-03
5971,a person who had recently traveled to china is the new york city's first suspected case of coronavirus_ the person is in stable condition and is undergoing testing for virus_,Wall Street Journal,2020-02-03
5972,"the first coronavirus death outside china was a chinese man from wuhan, where the outbreak began_ he had arrived in the philippines after traveling through hong kong, authorities say_",Wall Street Journal,2020-02-03
5973,"the coronavirus has claimed its first victim outside china, a 44-year-old chinese national in the philippines, china's state broadcaster says ",Wall Street Journal,2020-02-03
5974,as health officials grapple with the outbreak online misinformation has spread about the number of deaths related to the new virus,USA Today,2020-02-03
5975,"new york the fast-spreading coronavirus could slow first quarter growth of the united states economy, according to a new report from goldman sachs",CNN,2020-02-02
5976,"new york three of the largest us airlines -- delta, american and united -- have canceled more flights between the united states and china because of concerns about the spread of coronavirus",CNN,2020-02-02
5977,"hong kong facebook (fb) says it will start taking down bogus claims about purported ""cures"" and other unproven theories surrounding the coronavirus, as the deadly outbreak continues to spread globally, sparking a surge in online chatter and misinformation",CNN,2020-02-01
5978,hong kong ikea is shutting down all of its stores across china as the deadly wuhan coronavirus outbreak escalates,CNN,2020-02-01
5979,hong kong hong kong stocks plunged nearly 6% this week as the the spread of the coronavirus took its toll on markets,CNN,2020-02-01
5980,hong kong asian markets are showing signs of recovery after being battered this week by the spread of the coronavirus,CNN,2020-02-01
5981,new york dozens of american companies are scrambling to combat the spread of coronavirus and stem losses from the outbreak,CNN,2020-02-01
5982,"new york false claims about how the coronavirus began, the number of people infected and promises of magical cures are spreading on the internet",CNN,2020-02-01
5983,hong kong cnn businesschina has taken the extraordinary step of extending the lunar new year holiday  in some places by more than a week  in an effort to contain the deadly coronavirus,CNN,2020-01-31
5984,"hong kong airlines based in north america, europe and asia are canceling flights to china as authorities there seek to contain the spread of the wuhan coronavirus",CNN,2020-01-31
5985,hong kong ikea is shutting down all of its stores across china as the deadly wuhan coronavirus outbreak escalates,CNN,2020-01-31
5986,"new york false claims about how the coronavirus began, the number of people infected and promises of magical cures are spreading on the internet",CNN,2020-01-31
5987,"new york facebook, microsoft and other high-profile companies have told their employees not to travel to china as the deadly coronavirus continues to spread",CNN,2020-01-31
5988,an airline industry official told cnn that trump administration officials briefed us airlines tuesday on measures being taken to contain the spread of the deadly coronavirus,CNN,2020-01-30
5989,"new york  starbucks has closed more than half of its roughly 4,300 chinese stores, as the deadly coronavirus continues to spread in the country",CNN,2020-01-30
5990,"new york (cnn)facebook, ford and other high-profile companies have told their employees not to travel to china as the deadly coronavirus continues to spread",CNN,2020-01-30
5991,hong kong hong kong stocks had their worst day in almost six months wednesday as investors returned from a four-day holiday to weigh the consequences of an escalating coronavirus outbreak,CNN,2020-01-30
5992,"new york facebook, microsoft and other high-profile companies have told their employees not to travel to china as the deadly coronavirus continues to spread",CNN,2020-01-30
5993,new york american airlines is the second us carrier to suspend some of its flights to china as the deadly coronavirus continues to spread and shrinks demand,CNN,2020-01-30
5994,"new york the dow tumbled on monday, as us stock nosedived on news of the continuing global spread of coronavirus",CNN,2020-01-29
5995,"new york us airlines are giving customers more time to change their flights to china without incurring fees as the deadly coronavirus continues to spread, and as american authorities raise travel precautions for the country",CNN,2020-01-29
5996,hong kong worries over the wuhan coronavirus caused further steep drops on markets in asia on tuesday,CNN,2020-01-29
5997,"london china's coronavirus outbreak has rattled oil markets, sending prices sharply lower as investors worry that efforts to prevent it spreading will harm the country's economy and reduce demand for crude",CNN,2020-01-29
5998,new york the popularity of a video game that teaches players about how diseases spread has grown sharply amid concerns about the spread of coronavirus,CNN,2020-01-29
5999,new york stocks fell to their lowest levels in months monday on the spread of coronavirus,CNN,2020-01-29
6000,new york gold was one of the few investments heading higher monday as worries about the coronavirus outbreak led to a steep market slide,CNN,2020-01-29
6001,"new york the dow tumbled monday morning, as us stock nosedived on the continuing global spread of coronavirus",CNN,2020-01-28
6002,new york  mcdonald's has closed restaurants in five chinese cities and is implementing new health protocols in the region as the deadly coronavirus continues to spread,CNN,2020-01-28
6003,new york the popularity of a video game that teaches players about how diseases spread has grown sharply amid concerns about the spread of coronavirus,CNN,2020-01-28
